time,longitude,latitude,>= 0.3Âµm,>= 0.5Âµm,>= 1.0Âµm,>= 2.5Âµm,>= 5.0Âµm,>= 10.0Âµm
2/14/26 9:58,null,null,217,192,27,4,1,0
2/14/26 9:58,null,null,208,184,23,2,0,0
2/14/26 9:58,null,null,190,167,19,2,1,0
2/14/26 9:58,null,null,214,186,30,3,0,0
2/14/26 9:58,null,null,204,166,35,2,0,0
2/14/26 9:58,null,null,163,128,26,0,0,0
2/14/26 9:58,null,null,156,132,21,0,0,0
2/14/26 9:59,null,null,175,152,17,1,0,0
2/14/26 9:59,null,null,196,167,20,0,0,0
2/14/26 9:59,null,null,208,166,21,1,0,0
2/14/26 9:59,null,null,219,179,25,4,1,0
2/14/26 9:59,null,null,251,211,31,4,2,0
2/14/26 9:59,null,null,225,186,23,4,1,0
2/14/26 9:59,null,null,183,146,17,2,0,0
2/14/26 9:59,null,null,172,138,15,1,0,0
2/14/26 9:59,null,null,188,157,13,1,0,0
2/14/26 9:59,null,null,208,168,20,1,1,1
2/14/26 9:59,null,null,221,182,22,1,1,1
2/14/26 9:59,null,null,213,184,17,2,1,1
2/14/26 10:00,null,null,174,154,25,3,1,0
2/14/26 10:00,null,null,186,156,32,3,1,0
2/14/26 10:00,null,null,193,149,26,2,0,0
2/14/26 10:00,null,null,200,158,22,1,0,0
2/14/26 10:59,null,null,251,214,23,1,0,0
2/14/26 10:59,null,null,249,210,23,2,1,0
2/14/26 11:07,null,null,246,209,22,2,1,0
2/14/26 11:07,null,null,217,191,27,3,2,0
2/14/26 11:07,null,null,212,179,28,3,1,0
2/14/26 11:08,null,null,199,149,18,2,0,0
2/14/26 11:08,null,null,221,171,28,4,1,0
2/14/26 11:08,null,null,215,170,27,3,1,0
2/14/26 11:08,null,null,174,136,17,1,0,0
2/14/26 11:08,null,null,183,155,14,2,0,0
2/14/26 11:08,null,null,180,165,14,1,0,0
2/14/26 11:08,null,null,199,177,18,1,1,1
2/14/26 11:09,null,null,202,166,19,2,0,0
2/14/26 11:09,null,null,176,147,21,1,0,0
2/14/26 11:09,null,null,175,150,18,2,1,0
2/14/26 11:09,null,null,193,159,14,2,1,0
2/14/26 11:09,null,null,217,171,14,1,0,0
2/14/26 11:09,null,null,220,169,15,3,0,0
2/14/26 11:09,null,null,195,155,17,4,1,0
2/14/26 11:09,null,null,210,174,22,4,3,0
2/14/26 11:09,null,null,237,198,22,4,2,1
2/14/26 11:09,null,null,205,166,18,4,1,0
2/14/26 11:09,null,null,187,141,15,2,1,0
2/14/26 11:09,null,null,208,149,15,1,0,0
2/14/26 11:10,null,null,218,167,22,2,0,0
2/14/26 11:10,null,null,204,173,29,1,0,0
2/14/26 11:10,null,null,234,197,28,2,1,1
2/14/26 11:10,null,null,247,204,19,3,1,1
2/14/26 11:10,null,null,218,185,17,0,0,0
2/14/26 11:10,null,null,192,168,20,0,0,0
2/14/26 11:10,null,null,181,148,19,2,0,0
2/14/26 11:10,null,null,207,172,23,4,0,0
2/14/26 11:10,null,null,230,196,22,2,0,0
2/14/26 11:10,null,null,219,173,21,1,0,0
2/14/26 11:10,null,null,209,165,24,1,0,0
2/14/26 11:11,null,null,227,186,20,0,0,0
2/14/26 11:11,null,null,206,166,11,1,0,0
2/14/26 11:11,null,null,201,167,9,1,0,0
2/14/26 11:11,null,null,205,175,15,0,0,0
2/14/26 11:11,null,null,212,171,23,2,0,0
2/14/26 11:11,null,null,224,179,23,3,1,0
2/14/26 11:11,null,null,205,170,20,2,1,0
2/14/26 11:11,null,null,217,184,21,2,0,0
2/14/26 11:11,null,null,213,182,17,1,0,0
2/14/26 11:11,null,null,204,166,15,1,0,0
2/14/26 11:11,null,null,209,167,17,1,0,0
2/14/26 11:11,null,null,202,161,21,1,0,0
2/14/26 11:12,null,null,200,161,23,1,0,0
2/14/26 11:12,null,null,212,182,31,1,0,0
2/14/26 11:12,null,null,232,205,40,1,1,0
2/14/26 11:12,null,null,231,207,34,1,1,0
2/14/26 11:12,null,null,210,184,21,0,0,0
2/14/26 11:12,null,null,207,177,21,0,0,0
2/14/26 11:12,null,null,214,182,23,1,1,0
2/14/26 11:12,null,null,202,167,18,4,2,0
2/14/26 11:12,null,null,196,157,22,4,2,1
2/14/26 11:12,null,null,194,159,22,1,0,0
2/14/26 11:12,null,null,182,158,21,1,1,0
2/14/26 11:13,null,null,196,162,22,0,0,0
2/14/26 11:13,null,null,238,192,22,1,1,1
2/14/26 11:13,null,null,255,215,23,1,1,1
2/14/26 11:13,null,null,222,187,18,1,0,0
2/14/26 11:13,null,null,213,169,19,1,1,0
2/14/26 11:13,null,null,211,172,21,0,0,0
2/14/26 11:13,null,null,202,175,18,0,0,0
2/14/26 11:13,null,null,229,203,18,0,0,0
2/14/26 11:13,null,null,223,198,15,1,0,0
2/14/26 11:13,null,null,216,180,14,0,0,0
2/14/26 11:13,null,null,224,177,14,2,0,0
2/14/26 11:14,null,null,208,173,18,2,0,0
2/14/26 11:14,null,null,209,182,18,1,0,0
2/14/26 11:14,null,null,216,191,26,1,0,0
2/14/26 11:14,null,null,213,186,28,2,1,0
2/14/26 11:14,null,null,196,166,21,3,1,0
2/14/26 11:14,null,null,185,159,22,3,2,1
2/14/26 11:14,null,null,210,181,27,1,0,0
2/14/26 11:14,null,null,228,187,26,1,0,0
2/14/26 11:14,null,null,219,171,25,1,1,0
2/14/26 11:14,null,null,213,167,24,0,0,0
2/14/26 11:14,null,null,209,164,18,1,0,0
2/14/26 11:14,null,null,211,169,26,2,0,0
2/14/26 11:15,null,null,240,201,30,2,0,0
2/14/26 11:15,null,null,222,186,17,0,0,0
2/14/26 11:15,null,null,185,150,11,0,0,0
2/14/26 11:15,null,null,200,164,20,1,1,0
2/14/26 11:15,null,null,221,189,29,2,0,0
2/14/26 11:15,null,null,223,194,26,2,0,0
2/14/26 11:15,null,null,226,190,24,4,0,0
2/14/26 11:15,null,null,230,186,24,6,0,0
2/14/26 11:15,null,null,231,194,21,4,2,0
2/14/26 11:15,null,null,205,182,16,1,1,0
2/14/26 11:15,null,null,185,169,13,0,0,0
2/14/26 11:16,null,null,192,161,15,1,0,0
2/14/26 11:16,null,null,177,138,14,1,0,0
2/14/26 11:16,null,null,178,135,17,1,0,0
2/14/26 11:16,null,null,177,137,17,2,1,0
2/14/26 11:16,null,null,167,135,14,4,0,0
2/14/26 11:16,null,null,167,135,14,3,0,0
2/14/26 11:16,null,null,197,162,9,2,1,0
2/14/26 11:16,null,null,214,176,16,1,0,0
2/14/26 11:16,null,null,223,192,26,1,0,0
2/14/26 11:16,null,null,228,199,24,1,0,0
2/14/26 11:16,null,null,215,185,32,1,0,0
2/14/26 11:16,null,null,208,176,33,2,1,0
2/14/26 11:17,null,null,189,147,19,2,1,0
2/14/26 11:17,null,null,202,151,22,0,0,0
2/14/26 11:17,null,null,214,169,24,0,0,0
2/14/26 11:17,null,null,191,156,22,1,0,0
2/14/26 11:17,null,null,187,143,18,1,0,0
2/14/26 11:17,null,null,180,137,16,1,0,0
2/14/26 11:17,null,null,187,160,16,0,0,0
2/14/26 11:17,null,null,223,204,17,0,0,0
2/14/26 11:17,null,null,242,217,23,1,0,0
2/14/26 11:17,null,null,248,210,29,2,1,0
2/14/26 11:17,null,null,262,218,24,0,0,0
2/14/26 11:18,null,null,273,232,21,0,0,0
2/14/26 11:18,null,null,236,201,24,1,0,0
2/14/26 11:18,null,null,210,177,25,0,0,0
2/14/26 11:18,null,null,216,177,25,1,0,0
2/14/26 11:18,null,null,252,203,24,2,1,0
2/14/26 11:18,null,null,257,205,22,2,1,0
2/14/26 11:18,null,null,224,182,22,1,0,0
2/14/26 11:18,null,null,237,195,27,2,1,0
2/14/26 11:18,null,null,221,178,27,3,2,0
2/14/26 11:18,null,null,230,191,30,3,2,0
2/14/26 11:18,null,null,229,197,29,3,1,0
2/14/26 11:19,null,null,193,161,27,1,1,0
2/14/26 11:19,null,null,216,172,26,2,0,0
2/14/26 11:19,null,null,232,185,17,2,0,0
2/14/26 11:19,null,null,230,188,16,0,0,0
2/14/26 11:19,null,null,190,162,20,0,0,0
2/14/26 11:19,null,null,185,160,17,0,0,0
2/14/26 11:19,null,null,218,179,17,1,0,0
2/14/26 11:19,null,null,232,192,24,2,0,0
2/14/26 11:19,null,null,227,195,25,2,0,0
2/14/26 11:19,null,null,214,177,21,4,1,0
2/14/26 11:19,null,null,232,180,22,5,1,0
2/14/26 11:19,null,null,233,180,22,2,0,0
2/14/26 11:20,null,null,222,182,21,1,0,0
2/14/26 11:20,null,null,211,180,20,1,0,0
2/14/26 11:20,null,null,210,178,19,1,1,1
2/14/26 11:20,null,null,213,175,18,2,1,0
2/14/26 11:20,null,null,215,173,18,3,1,0
2/14/26 11:20,null,null,221,178,21,2,0,0
2/14/26 11:20,null,null,212,169,21,0,0,0
2/14/26 11:20,null,null,219,185,27,0,0,0
2/14/26 11:20,null,null,223,195,29,2,0,0
2/14/26 11:20,null,null,234,189,22,2,0,0
2/14/26 11:20,null,null,252,206,17,0,0,0
2/14/26 11:21,null,null,223,186,14,0,0,0
2/14/26 11:21,null,null,210,170,16,0,0,0
2/14/26 11:21,null,null,224,195,18,1,0,0
2/14/26 11:21,null,null,195,177,21,4,1,0
2/14/26 11:21,null,null,171,147,19,4,0,0
2/14/26 11:21,null,null,199,169,17,0,0,0
2/14/26 11:21,null,null,257,215,21,0,0,0
2/14/26 11:21,null,null,261,212,26,3,1,0
2/14/26 11:21,null,null,236,193,22,3,0,0
2/14/26 11:21,null,null,234,198,20,1,0,0
2/14/26 11:21,null,null,213,180,21,1,0,0
2/14/26 11:21,null,null,204,171,18,0,0,0
2/14/26 11:22,null,null,191,162,18,0,0,0
2/14/26 11:22,null,null,184,151,20,0,0,0
2/14/26 11:22,null,null,201,163,23,3,0,0
2/14/26 11:22,null,null,206,168,24,4,0,0
2/14/26 11:22,null,null,177,150,17,1,0,0
2/14/26 11:22,null,null,179,156,15,0,0,0
2/14/26 11:22,null,null,214,184,24,1,0,0
2/14/26 11:22,null,null,212,178,28,2,0,0
2/14/26 11:22,null,null,207,176,23,2,1,0
2/14/26 11:22,null,null,211,172,23,2,0,0
2/14/26 11:22,null,null,215,167,16,0,0,0
2/14/26 11:23,null,null,228,179,12,1,0,0
2/14/26 11:23,null,null,235,184,14,2,1,0
2/14/26 11:23,null,null,239,189,16,2,0,0
2/14/26 11:23,null,null,225,179,21,2,0,0
2/14/26 11:23,null,null,202,161,18,2,1,0
2/14/26 11:23,null,null,206,163,11,2,0,0
2/14/26 11:23,null,null,209,168,9,2,0,0
2/14/26 11:23,null,null,201,173,11,3,0,0
2/14/26 11:23,null,null,207,174,13,1,0,0
2/14/26 11:23,null,null,220,177,12,1,1,0
2/14/26 11:23,null,null,216,169,17,2,1,0
2/14/26 11:23,null,null,223,175,26,2,0,0
2/14/26 11:24,null,null,234,197,25,3,0,0
2/14/26 11:24,null,null,195,171,21,4,1,0
2/14/26 11:24,null,null,183,161,18,2,0,0
2/14/26 11:24,null,null,216,188,12,2,1,0
2/14/26 11:24,null,null,180,147,17,3,1,0
2/14/26 11:25,null,null,187,148,21,2,0,0
2/14/26 11:25,null,null,221,187,21,1,0,0
2/14/26 11:25,null,null,212,180,21,3,1,0
2/14/26 11:25,null,null,201,172,23,2,1,0
2/14/26 11:26,null,null,201,175,22,1,1,0
2/14/26 11:26,null,null,220,190,27,2,0,0
2/14/26 11:26,null,null,208,178,24,3,0,0
2/14/26 11:26,null,null,194,157,18,2,0,0
2/14/26 11:26,null,null,229,182,20,0,0,0
2/14/26 11:26,null,null,249,200,15,0,0,0
2/14/26 11:26,null,null,229,187,10,0,0,0
2/14/26 11:26,null,null,201,162,15,0,0,0
2/14/26 11:26,null,null,190,149,26,2,0,0
2/14/26 11:26,null,null,219,180,27,2,0,0
2/14/26 11:26,null,null,223,180,23,3,1,0
2/14/26 11:26,null,null,199,162,25,3,1,0
2/14/26 11:27,null,null,225,192,32,2,1,0
2/14/26 11:27,null,null,233,195,29,4,1,0
2/14/26 11:28,null,null,230,184,25,6,1,0
2/14/26 11:28,null,null,209,168,20,3,0,0
2/14/26 11:28,null,null,210,168,16,1,0,0
2/14/26 11:28,null,null,205,165,11,0,0,0
2/14/26 11:28,null,null,192,160,16,1,0,0
2/14/26 11:28,null,null,200,168,18,0,0,0
2/14/26 11:28,null,null,174,147,13,0,0,0
2/14/26 11:28,null,null,195,160,16,4,0,0
2/14/26 11:28,null,null,242,192,25,5,0,0
2/14/26 11:28,null,null,232,185,21,2,0,0
2/14/26 11:28,null,null,205,169,17,1,0,0
2/14/26 11:29,null,null,187,153,18,0,0,0
2/14/26 11:29,null,null,214,177,21,0,0,0
2/14/26 11:29,null,null,214,177,21,0,0,0
2/14/26 11:29,null,null,207,177,19,2,1,0
2/14/26 11:29,null,null,218,183,17,3,0,0
2/14/26 11:29,null,null,198,160,17,2,0,0
2/14/26 11:29,null,null,220,185,20,2,1,1
2/14/26 11:29,null,null,232,194,19,2,0,0
2/14/26 11:29,null,null,222,191,16,2,0,0
2/14/26 11:29,null,null,223,190,18,1,0,0
2/14/26 11:29,null,null,196,167,27,1,0,0
2/14/26 11:30,null,null,193,170,27,4,0,0
2/14/26 11:30,null,null,214,185,22,2,0,0
2/14/26 11:30,null,null,223,189,28,0,0,0
2/14/26 11:30,null,null,220,179,22,1,0,0
2/14/26 11:30,null,null,205,154,15,0,0,0
2/14/26 11:30,null,null,217,165,25,0,0,0
2/14/26 11:30,null,null,224,186,21,1,1,1
2/14/26 11:30,null,null,216,176,13,1,0,0
2/14/26 11:30,null,null,222,181,19,2,1,0
2/14/26 11:30,null,null,222,189,23,2,0,0
2/14/26 11:30,null,null,203,173,21,1,0,0
2/14/26 11:30,null,null,182,153,20,0,0,0
2/14/26 11:31,null,null,195,162,25,1,0,0
2/14/26 11:31,null,null,223,183,24,1,0,0
2/14/26 11:31,null,null,208,169,15,1,0,0
2/14/26 11:31,null,null,183,150,20,1,0,0
2/14/26 11:31,null,null,223,184,32,2,0,0
2/14/26 11:31,null,null,251,206,29,3,1,0
2/14/26 11:31,null,null,221,177,24,2,0,0
2/14/26 11:31,null,null,185,153,30,1,0,0
2/14/26 11:31,null,null,213,175,29,4,0,0
2/14/26 11:31,null,null,229,176,20,3,0,0
2/14/26 11:31,null,null,204,154,12,1,0,0
2/14/26 11:32,null,null,198,153,12,0,0,0
2/14/26 11:32,null,null,227,188,29,4,0,0
2/14/26 11:32,null,null,230,199,32,6,1,0
2/14/26 11:32,null,null,204,176,22,4,2,0
2/14/26 11:32,null,null,213,187,22,2,0,0
2/14/26 11:32,null,null,220,189,24,1,0,0
2/14/26 11:32,null,null,204,164,27,2,0,0
2/14/26 11:32,null,null,183,146,27,1,0,0
2/14/26 11:32,null,null,204,165,30,2,1,0
2/14/26 11:32,null,null,235,195,36,2,1,0
2/14/26 11:32,null,null,223,182,29,1,1,0
2/14/26 11:32,null,null,204,158,21,0,0,0
2/14/26 11:33,null,null,203,158,27,2,0,0
2/14/26 11:33,null,null,175,140,19,2,0,0
2/14/26 11:33,null,null,168,142,14,2,1,1
2/14/26 11:33,null,null,187,156,17,3,1,1
2/14/26 11:33,null,null,186,151,20,3,0,0
2/14/26 11:33,null,null,187,152,23,4,0,0
2/14/26 11:33,null,null,198,163,23,5,0,0
2/14/26 11:33,null,null,214,178,24,6,0,0
2/14/26 11:33,null,null,190,160,26,5,0,0
2/14/26 11:33,null,null,165,137,32,5,0,0
2/14/26 11:33,null,null,169,142,29,5,0,0
2/14/26 11:34,null,null,175,145,26,5,1,0
2/14/26 11:34,null,null,199,169,24,3,1,0
2/14/26 11:34,null,null,217,195,30,5,3,0
2/14/26 11:34,null,null,245,213,38,7,3,0
2/14/26 11:34,null,null,242,205,24,2,0,0
2/14/26 11:34,null,null,185,165,17,0,0,0
2/14/26 11:34,null,null,182,156,18,2,0,0
2/14/26 11:34,null,null,212,176,21,5,0,0
2/14/26 11:34,null,null,206,181,23,3,0,0
2/14/26 11:34,null,null,216,196,19,0,0,0
2/14/26 11:34,null,null,220,194,22,1,0,0
2/14/26 11:34,null,null,204,172,20,1,0,0
2/14/26 11:35,null,null,195,166,16,1,0,0
2/14/26 11:35,null,null,192,164,19,1,0,0
2/14/26 11:35,null,null,227,189,24,0,0,0
2/14/26 11:35,null,null,216,169,22,0,0,0
2/14/26 11:35,null,null,193,152,17,0,0,0
2/14/26 11:35,null,null,198,168,15,1,0,0
2/14/26 11:35,null,null,187,163,19,1,0,0
2/14/26 11:35,null,null,215,183,30,1,0,0
2/14/26 11:35,null,null,225,189,27,1,1,0
2/14/26 11:35,null,null,217,184,25,1,0,0
2/14/26 11:35,null,null,199,168,28,1,0,0
2/14/26 11:36,null,null,182,153,25,3,0,0
2/14/26 11:36,null,null,205,163,24,4,1,0
2/14/26 11:36,null,null,208,169,18,1,0,0
2/14/26 11:36,null,null,188,167,17,1,0,0
2/14/26 11:36,null,null,192,173,21,2,1,0
2/14/26 11:36,null,null,214,187,22,3,2,0
2/14/26 11:36,null,null,244,198,23,1,1,0
2/14/26 11:36,null,null,225,177,19,0,0,0
2/14/26 11:36,null,null,189,153,9,0,0,0
2/14/26 11:36,null,null,207,176,16,1,0,0
2/14/26 11:36,null,null,218,186,17,2,0,0
2/14/26 11:37,null,null,223,189,19,3,1,0
2/14/26 11:37,null,null,226,197,28,3,0,0
2/14/26 11:37,null,null,205,179,22,2,1,0
2/14/26 11:37,null,null,199,168,17,1,1,0
2/14/26 11:37,null,null,216,183,15,0,0,0
2/14/26 11:37,null,null,212,181,17,0,0,0
2/14/26 11:37,null,null,193,171,25,1,0,0
2/14/26 11:37,null,null,175,156,26,0,0,0
2/14/26 11:37,null,null,171,146,19,1,0,0
2/14/26 11:37,null,null,180,156,27,4,1,0
2/14/26 11:37,null,null,209,179,35,5,1,0
2/14/26 11:37,null,null,227,185,25,4,0,0
2/14/26 11:38,null,null,198,152,14,2,0,0
2/14/26 11:38,null,null,192,152,13,0,0,0
2/14/26 11:38,null,null,218,184,21,0,0,0
2/14/26 11:38,null,null,222,184,27,1,1,0
2/14/26 11:38,null,null,211,170,22,3,2,0
2/14/26 11:38,null,null,207,156,16,2,1,0
2/14/26 11:38,null,null,202,152,14,0,0,0
2/14/26 11:38,null,null,209,168,16,0,0,0
2/14/26 11:38,null,null,230,189,23,1,0,0
2/14/26 11:38,null,null,221,178,24,1,0,0
2/14/26 11:38,null,null,205,155,18,2,0,0
2/14/26 11:39,null,null,208,151,19,4,1,0
2/14/26 11:39,null,null,198,156,19,2,1,0
2/14/26 11:39,null,null,182,160,13,0,0,0
2/14/26 11:39,null,null,189,160,12,0,0,0
2/14/26 11:39,null,null,211,180,17,1,0,0
2/14/26 11:39,null,null,211,184,18,0,0,0
2/14/26 11:39,null,null,210,165,17,1,0,0
2/14/26 11:39,null,null,210,158,18,1,0,0
2/14/26 11:39,null,null,198,153,18,3,0,0
2/14/26 11:39,null,null,202,157,16,3,0,0
2/14/26 11:39,null,null,211,165,18,3,0,0
2/14/26 11:39,null,null,189,156,23,3,1,0
2/14/26 11:40,null,null,193,167,28,2,1,0
2/14/26 11:40,null,null,213,181,22,1,0,0
2/14/26 11:40,null,null,208,171,13,1,0,0
2/14/26 11:40,null,null,183,146,12,0,0,0
2/14/26 11:40,null,null,159,124,12,1,0,0
2/14/26 11:40,null,null,179,144,16,1,0,0
2/14/26 11:40,null,null,191,162,19,0,0,0
2/14/26 11:40,null,null,206,181,17,0,0,0
2/14/26 11:40,null,null,222,189,12,0,0,0
2/14/26 11:40,null,null,196,161,13,2,1,0
2/14/26 11:40,null,null,176,148,21,2,1,0
2/14/26 11:41,null,null,186,156,23,1,0,0
2/14/26 11:41,null,null,180,146,17,0,0,0
2/14/26 11:41,null,null,178,137,13,0,0,0
2/14/26 11:41,null,null,181,140,11,1,0,0
2/14/26 11:41,null,null,184,150,13,3,0,0
2/14/26 11:41,null,null,214,173,24,4,0,0
2/14/26 11:41,null,null,220,178,28,2,0,0
2/14/26 11:41,null,null,189,164,23,3,1,1
2/14/26 11:41,null,null,188,163,20,3,1,0
2/14/26 11:41,null,null,194,161,16,3,1,0
2/14/26 11:41,null,null,196,158,17,3,1,0
2/14/26 11:42,null,null,205,168,21,3,1,0
2/14/26 11:42,null,null,192,161,24,1,0,0
2/14/26 11:42,null,null,170,139,19,2,2,0
2/14/26 11:42,null,null,168,142,16,4,3,0
2/14/26 11:42,null,null,188,163,17,3,1,0
2/14/26 11:42,null,null,215,182,23,2,0,0
2/14/26 11:42,null,null,215,185,24,2,0,0
2/14/26 11:42,null,null,189,159,17,1,0,0
2/14/26 11:42,null,null,185,144,19,0,0,0
2/14/26 11:42,null,null,202,164,16,1,1,0
2/14/26 11:42,null,null,216,182,12,2,0,0
2/14/26 11:42,null,null,222,187,15,1,0,0
2/14/26 11:43,null,null,214,179,16,0,0,0
2/14/26 11:43,null,null,185,150,14,0,0,0
2/14/26 11:43,null,null,167,131,13,0,0,0
2/14/26 11:43,null,null,177,143,13,1,1,0
2/14/26 11:43,null,null,193,160,18,2,0,0
2/14/26 11:43,null,null,204,168,27,1,0,0
2/14/26 11:43,null,null,213,178,29,0,0,0
2/14/26 11:43,null,null,208,173,17,1,0,0
2/14/26 11:43,null,null,223,188,20,2,1,0
2/14/26 11:43,null,null,233,189,25,2,0,0
2/14/26 11:43,null,null,199,162,18,1,0,0
2/14/26 11:44,null,null,206,170,24,1,0,0
2/14/26 11:44,null,null,213,171,26,1,0,0
2/14/26 11:44,null,null,196,159,18,1,1,0
2/14/26 11:44,null,null,203,174,16,1,0,0
2/14/26 11:44,null,null,177,157,16,2,0,0
2/14/26 11:44,null,null,173,152,21,3,0,0
2/14/26 11:44,null,null,190,165,22,1,1,0
2/14/26 11:44,null,null,184,155,20,1,0,0
2/14/26 11:44,null,null,195,157,23,2,1,0
2/14/26 11:44,null,null,189,149,22,3,0,0
2/14/26 11:44,null,null,163,129,19,3,0,0
2/14/26 11:44,null,null,183,147,18,2,0,0
2/14/26 11:45,null,null,193,157,17,1,1,0
2/14/26 11:45,null,null,194,156,15,1,1,0
2/14/26 11:45,null,null,209,168,19,1,0,0
2/14/26 11:45,null,null,215,170,23,2,0,0
2/14/26 11:45,null,null,224,178,21,0,0,0
2/14/26 11:45,null,null,206,175,15,0,0,0
2/14/26 11:45,null,null,179,153,15,1,0,0
2/14/26 11:45,null,null,170,141,13,1,0,0
2/14/26 11:45,null,null,191,164,18,1,0,0
2/14/26 11:45,null,null,208,179,26,1,0,0
2/14/26 11:45,null,null,205,163,19,3,0,0
2/14/26 11:46,null,null,227,171,17,4,0,0
2/14/26 11:46,null,null,225,173,18,1,0,0
2/14/26 11:46,null,null,206,161,24,1,0,0
2/14/26 11:46,null,null,191,157,26,2,0,0
2/14/26 11:46,null,null,177,151,22,2,0,0
2/14/26 11:46,null,null,187,163,19,2,1,0
2/14/26 11:46,null,null,192,170,13,1,0,0
2/14/26 11:46,null,null,208,183,13,3,1,0
2/14/26 11:46,null,null,210,170,14,4,1,0
2/14/26 11:46,null,null,202,161,12,4,1,0
2/14/26 11:46,null,null,203,167,9,2,0,0
2/14/26 11:46,null,null,201,161,9,1,0,0
2/14/26 11:47,null,null,201,169,19,1,0,0
2/14/26 11:47,null,null,215,189,34,1,1,0
2/14/26 11:47,null,null,227,195,29,1,1,0
2/14/26 11:47,null,null,224,190,14,0,0,0
2/14/26 11:47,null,null,229,185,15,1,0,0
2/14/26 11:47,null,null,214,165,19,1,0,0
2/14/26 11:47,null,null,185,147,13,1,0,0
2/14/26 11:47,null,null,192,154,12,1,1,0
2/14/26 11:47,null,null,207,171,18,0,0,0
2/14/26 11:47,null,null,201,165,14,0,0,0
2/14/26 11:47,null,null,179,145,13,0,0,0
2/14/26 11:48,null,null,168,144,13,0,0,0
2/14/26 11:48,null,null,205,178,20,1,0,0
2/14/26 11:48,null,null,222,185,28,0,0,0
2/14/26 11:48,null,null,204,167,24,0,0,0
2/14/26 11:48,null,null,226,183,23,1,0,0
2/14/26 11:48,null,null,239,201,24,2,0,0
2/14/26 11:48,null,null,202,183,19,2,1,0
2/14/26 11:48,null,null,221,198,19,1,0,0
2/14/26 11:48,null,null,228,197,20,1,0,0
2/14/26 11:48,null,null,192,162,20,0,0,0
2/14/26 11:48,null,null,197,160,21,0,0,0
2/14/26 11:49,null,null,202,150,22,3,2,1
2/14/26 11:49,null,null,181,132,23,3,2,1
2/14/26 11:49,null,null,189,153,25,2,1,0
2/14/26 11:49,null,null,195,167,29,3,1,0
2/14/26 11:49,null,null,187,159,20,1,0,0
2/14/26 11:49,null,null,193,170,11,2,0,0
2/14/26 15:40,null,null,186,156,26,3,0,0
2/14/26 15:40,null,null,178,158,32,5,1,1
2/14/26 15:40,null,null,166,148,28,4,0,0
2/14/26 15:41,null,null,151,127,14,2,0,0
2/14/26 15:41,null,null,162,132,8,2,0,0
2/14/26 15:41,null,null,154,127,10,2,0,0
2/14/26 15:41,null,null,148,124,16,2,0,0
2/14/26 15:41,null,null,168,134,23,2,0,0
2/14/26 15:41,null,null,170,135,22,2,0,0
2/14/26 15:41,null,null,160,129,17,2,0,0
2/14/26 15:41,null,null,153,121,12,1,0,0
2/14/26 15:41,null,null,171,137,10,1,0,0
2/14/26 15:41,null,null,193,159,11,3,0,0
2/14/26 15:41,null,null,193,165,12,5,1,0
2/14/26 15:41,null,null,174,145,12,4,3,0
2/14/26 15:42,null,null,159,128,9,1,1,0
2/14/26 15:42,null,null,161,134,9,0,0,0
2/14/26 15:42,null,null,189,156,13,0,0,0
2/14/26 15:42,null,null,203,170,17,1,0,0
2/14/26 15:42,null,null,200,166,17,0,0,0
2/14/26 15:42,null,null,182,149,14,0,0,0
2/14/26 15:42,null,null,168,148,14,2,1,0
2/14/26 15:42,null,null,201,167,15,4,0,0
2/14/26 15:42,null,null,209,162,21,5,0,0
2/14/26 15:42,null,null,188,150,23,7,0,0
2/14/26 15:42,null,null,178,150,16,3,1,0
2/14/26 15:43,null,null,196,165,16,1,1,0
2/14/26 15:43,null,null,219,175,22,1,1,1
2/14/26 15:43,null,null,194,149,19,1,1,1
2/14/26 15:43,null,null,175,136,15,1,1,0
2/14/26 15:43,null,null,171,132,16,3,0,0
2/14/26 15:43,null,null,154,118,18,3,1,0
2/14/26 15:43,null,null,140,107,18,1,1,0
2/14/26 15:43,null,null,148,117,14,3,1,0
2/14/26 15:43,null,null,178,152,20,4,2,0
2/14/26 15:43,null,null,192,165,24,2,0,0
2/14/26 15:43,null,null,169,146,14,1,0,0
2/14/26 15:43,null,null,178,155,11,0,0,0
2/14/26 15:44,null,null,198,167,17,2,1,1
2/14/26 15:44,null,null,173,140,16,2,1,0
2/14/26 15:44,null,null,169,141,15,1,0,0
2/14/26 15:44,null,null,195,169,27,1,0,0
2/14/26 15:44,null,null,193,160,32,3,1,0
2/14/26 15:44,null,null,174,137,22,2,1,0
2/14/26 15:44,null,null,164,126,13,2,1,0
2/14/26 15:44,null,null,162,123,11,1,0,0
2/14/26 15:44,null,null,163,129,17,0,0,0
2/14/26 15:44,null,null,167,135,21,1,1,0
2/14/26 15:44,null,null,171,136,16,3,3,0
2/14/26 15:45,null,null,165,127,11,2,1,0
2/14/26 15:45,null,null,169,131,13,3,0,0
2/14/26 15:45,null,null,177,142,14,2,0,0
2/14/26 15:45,null,null,178,143,15,0,0,0
2/14/26 15:45,null,null,162,135,15,4,2,1
2/14/26 15:45,null,null,154,138,14,4,2,1
2/14/26 15:45,null,null,169,155,12,2,0,0
2/14/26 15:45,null,null,177,150,14,2,0,0
2/14/26 15:45,null,null,178,147,15,1,0,0
2/14/26 15:45,null,null,188,162,15,1,1,0
2/14/26 15:45,null,null,169,150,15,2,1,0
